--/
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0041.flac	216160
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0018.flac	101760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000763.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000575.wav	451848
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000757.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0033.flac	233840
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0105.flac	182400
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\128618\1081-128618-0008.flac	212960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000382.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0082.flac	225040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000695.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0044.flac	218800
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0022.flac	99120
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0013.flac	242400
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0058.flac	242800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000269.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000626.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0097.flac	225040
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0028.flac	250400
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0040.flac	183360
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0087.flac	254800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000176.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0018.flac	245360
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0027.flac	179760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000525.wav	439368
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0052.flac	234960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000523.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0004.flac	158240
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0057.flac	216640
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0002.flac	84160
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0021.flac	69840
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0001.flac	108160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000854.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000387.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000977.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000953.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0019.flac	35520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000655.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0037.flac	202400
D:\MAE_AST_datasets\librispeech\train-clean-100/118\124588\118-124588-0011.flac	149280
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0021.flac	250640
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0016.flac	250480
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0065.flac	245840
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000290.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000662.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0014.flac	238800
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\128618\1081-128618-0007.flac	144000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000721.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000723.wav	427284
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000960.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000214.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0027.flac	220080
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0020.flac	155360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000522.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000477.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0004.flac	253120
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0023.flac	232080
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0005.flac	105360
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0023.flac	194400
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0008.flac	130800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000400.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0019.flac	246480
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0045.flac	37840
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0011.flac	212400
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0018.flac	96640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000920.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0013.flac	243120
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\128618\1081-128618-0001.flac	89920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000610.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000839.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000744.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0018.flac	218480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000136.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\128618\1081-128618-0011.flac	232800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000414.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000937.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\124588\118-124588-0020.flac	228960
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\124566\1183-124566-0004.flac	82560
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0016.flac	247600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000345.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0034.flac	193360
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0012.flac	243040
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000805.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0002.flac	254720
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0011.flac	260239
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000115.wav	469128
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0024.flac	88240
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0067.flac	243360
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0018.flac	94800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000935.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000188.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0079.flac	112960
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0018.flac	150960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000898.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0001.flac	240000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000983.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0002.flac	224320
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0064.flac	52880
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000108.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0081.flac	194880
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0030.flac	217840
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0029.flac	240480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000180.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000159.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000307.wav	435528
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0031.flac	234720
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0025.flac	47440
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0026.flac	86400
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0010.flac	253920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000384.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0056.flac	109520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000181.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000901.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0039.flac	145360
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0039.flac	258160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000894.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0009.flac	44960
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0031.flac	254720
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000734.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0018.flac	116720
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0000.flac	255440
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0027.flac	216720
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000415.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0028.flac	229920
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000378.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000381.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000049.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000657.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000737.wav	384000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0090.flac	265440
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000970.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0038.flac	226480
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0011.flac	172000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000685.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000351.wav	469128
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0034.flac	175360
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0014.flac	221360
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0031.flac	173360
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0052.flac	248080
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0026.flac	189200
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0046.flac	240160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000160.wav	424968
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0008.flac	234560
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0005.flac	39120
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0035.flac	227360
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0031.flac	54000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0004.flac	237200
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000899.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0005.flac	202160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000211.wav	408104
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0088.flac	233520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000576.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000628.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000485.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000979.wav	461448
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0094.flac	146800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000369.wav	474888
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0092.flac	93120
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0011.flac	217360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000988.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0016.flac	200720
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0010.flac	225680
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000639.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0039.flac	188320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000359.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\124566\1183-124566-0000.flac	98640
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0051.flac	231120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000220.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0014.flac	255760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000912.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000749.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0008.flac	244000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000533.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0044.flac	234160
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0072.flac	251760
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0003.flac	82880
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000857.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000280.wav	475848
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000299.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000761.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000319.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0054.flac	261360
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0050.flac	237120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000903.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000717.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000835.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000927.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0010.flac	256160
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0011.flac	211280
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000790.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000227.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0024.flac	244320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000364.wav	311296
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\124566\1183-124566-0001.flac	184080
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000974.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\124588\118-124588-0019.flac	264560
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0013.flac	111040
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0023.flac	232800
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000568.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000031.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0000.flac	243200
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0002.flac	234960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000801.wav	290568
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0005.flac	120480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000515.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0050.flac	224480
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0078.flac	144000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000895.wav	416844
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0012.flac	208080
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0073.flac	216720
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0018.flac	34880
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0048.flac	220080
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0004.flac	172880
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000789.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000053.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000772.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0022.flac	261600
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0016.flac	142320
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000911.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000243.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000366.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000780.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\128659\1183-128659-0001.flac	76560
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000966.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000112.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0022.flac	47120
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000661.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0062.flac	222960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000845.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133699\1069-133699-0003.flac	231360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000829.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0004.flac	257440
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0016.flac	77760
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000238.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0036.flac	216400
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\129236\1088-129236-0015.flac	215840
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000754.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0019.flac	48400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000128.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0020.flac	250400
D:\MAE_AST_datasets\librispeech\train-clean-100/1069\133709\1069-133709-0002.flac	237840
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0034.flac	246720
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\137572\1116-137572-0027.flac	224560
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132851\1116-132851-0026.flac	219040
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0017.flac	242240
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0060.flac	241280
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000125.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0042.flac	266240
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000837.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0030.flac	247520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000062.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000706.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0019.flac	189520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000376.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1116\132847\1116-132847-0016.flac	240240
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000371.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000241.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0082.flac	49200
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000742.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0033.flac	240720
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000681.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000033.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000286.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0028.flac	107600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000822.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000101.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1040\133433\1040-133433-0076.flac	248640
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0020.flac	243280
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0013.flac	266800
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0002.flac	249040
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0000.flac	225360
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000464.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0088.flac	39040
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0078.flac	240160
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000550.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000753.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000658.wav	441000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0019.flac	117600
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133255\1183-133255-0002.flac	72960
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000984.wav	434520
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000038.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000046.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0011.flac	233280
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134318\1088-134318-0008.flac	240480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000933.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000840.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000475.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0077.flac	76880
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000226.wav	467208
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1241\103-1241-0037.flac	204400
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000574.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0073.flac	205600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000482.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000804.wav	446088
D:\MAE_AST_datasets\librispeech\train-clean-100/1098\133695\1098-133695-0047.flac	224880
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0050.flac	226480
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000684.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0077.flac	95120
D:\MAE_AST_datasets\librispeech\train-clean-100/1088\134315\1088-134315-0021.flac	248160
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0054.flac	140640
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000915.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000126.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/103\1240\103-1240-0055.flac	179920
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0018.flac	62560
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000869.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000404.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/118\47824\118-47824-0036.flac	79840
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000760.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1183\133256\1183-133256-0010.flac	234960
D:\MAE_AST_datasets\librispeech\train-clean-100/118\121721\118-121721-0010.flac	231600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000231.wav	480000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000144.wav	441000
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000077.wav	451848
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000986.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1034\121119\1034-121119-0008.flac	241600
D:\MAE_AST_datasets\audioset\unbalanced\train/audioset_train_000771.wav	480000
D:\MAE_AST_datasets\librispeech\train-clean-100/1081\125237\1081-125237-0013.flac	206560
